,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,生源省市
860,1e533582ac3e637b9fdf,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.898666667,0,0,1,0,0,0,1,0,0,0,0,0.001666667,-0.262232114,0,0.085714286,0.076923077,0,北京市
861,2271f3740250e0767117,1,0,0,0,1,0,1,0,175,64,0,1,1,0,1,0,1,0.822666667,0,0,0,0,0,0,0,0,1,0,0,0.004938272,-0.26153662,0,0.028571429,0,0,甘肃省
862,b360fd649067aac80e79,0,0,1,0,1,0,1,0,173,55,1,1,1,1,0,0,0,0.892,1,0,0,0,0,5,0,1,0,0,0,0.000714286,-0.262195333,0,0.028571429,0.076923077,0,湖北省
863,406745b1f3cf2ab309a2,0,0,1,1,1,0,1,0,166,60,1,1,1,0,1,0,1,0.873333333,0,1,0,0,0,1,0,1,0,0,0,0.04172851,1.18E-15,0.333333333,0.057142857,0.153846154,0,山东省
864,105f6fc6f7b6c4d24c5b,1,0,0,1,1,0,1,0,159,45,1,1,1,1,0,0,0,0.937333333,0,0,0,0,1,1,0,1,0,0,0,0.04172851,1.722705474,0,0.057142857,0.051282051,0,河北省
865,a2edd9a28b82a6c854f0,0,1,0,0,1,0,1,0,174,55,1,1,1,1,0,0,0,0.925925802,0,1,0,0,0,2,0,1,0,0,0,0.002777778,-0.261604002,0,0,0.128205128,0.034482759,浙江省
866,a50cf9ada6bac3d61129,0,1,0,1,1,0,1,0,166,54,1,1,1,1,0,0,1,0.92,1,0,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.285714286,0.153846154,0,北京市
867,57d825d33ae028ed96a0,0,0,1,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.866666667,0,0,0,0,0,0,1,0,0,0,0,0.067256637,-0.181970995,0.333333333,0.2,0.512820513,0,湖南省
868,a5e05f58d68aa800571c,0,1,0,1,1,0,1,0,165,53,1,1,1,1,0,0,0,0.908,0,0,0,1,0,4,0,0,0,0,1,0.003857281,-0.257228283,0,0.085714286,0.179487179,0,重庆市
869,0f18c0309d31160a0e9b,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.917283704,1,0,0,0,0,5,0,1,0,0,0,0.000222222,-0.262193042,0,0,0,0,浙江省
870,3391d791d313ef1a18b8,0,1,0,1,1,0,1,0,170,65,1,1,1,1,0,0,0,0.909333333,0,0,0,0,1,1,0,1,0,0,0,0.001076426,-0.260349868,0,0.2,0.256410256,0,广东省
871,39db1f8353673f38d730,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.6375,0,0,0,0,1,1,0,1,0,0,0,0.000881057,-0.261646359,0,0.171428571,0.358974359,0.103448276,江苏省
872,2987f2df854cd5c1c480,1,0,0,0,1,0,1,0,180,62,1,1,1,0,1,0,1,0.849333333,0,0,0,0,0,0,1,0,0,0,0,0.025352113,-0.232754711,0,0.057142857,0.051282051,0,黑龙江省
873,922dca24495afe0cfca9,0,0,1,1,1,0,1,0,163,50,1,1,1,0,1,0,1,0.824,0,0,1,0,0,2,0,1,0,0,0,0.030927835,-0.209657111,0,0.057142857,0.153846154,0,山东省
874,9d5e2599c4b1a9c3f355,0,0,1,0,1,0,1,0,176,65,1,1,1,1,0,0,0,0.909333333,0,0,0,0,1,4,0,1,0,0,0,0.005633803,-0.223967588,0,0.028571429,0.128205128,0.172413793,湖南省
875,f441c81859924a87e910,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.890666667,0,0,0,0,1,4,0,1,0,0,0,0.014659686,-0.245812998,0,0,0.102564103,0.034482759,河南省
876,d846d93742c7a49edaf5,0,1,0,1,1,0,1,0,158,45,1,1,1,0,1,0,0,0.920987531,0,0,0,1,0,4,0,1,0,0,0,0.013888889,-0.223295618,0,0,0.153846154,0,浙江省
877,7ca9b1df45a5c43ec791,1,0,0,1,1,0,1,0,160,56,1,1,1,1,0,0,1,0.898666667,0,0,0,0,0,0,0,0,1,0,0,0.25,0.457690701,0,0.171428571,0.282051282,0.206896552,江西省
878,0d24581a0cef08effa97,0,1,0,0,1,0,1,0,188,86,1,1,1,1,0,0,1,0.837333333,1,0,0,0,0,5,0,1,0,0,0,0.153846154,5.169422551,0,0,0.051282051,0.172413793,安徽省
879,facc56bacfc6fac569aa,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.844,0,0,0,1,0,0,1,0,0,0,0,0.027777778,-0.262245872,0,0.114285714,0.153846154,0,广东省
880,28a81c053ac64c6e1d7a,1,0,0,1,1,0,1,0,161,48,1,1,1,1,0,0,0,0.892,1,0,0,0,0,3,0,1,0,0,0,0.001088732,-0.262215168,0,0.057142857,0.025641026,0,河北省
881,07fe36666ab441f3f35a,0,0,1,0,1,0,1,0,177,68,0,1,1,1,0,0,1,0.913333333,0,0,0,0,1,3,0,1,0,0,0,0.077669903,0.383986448,0,0.085714286,0.128205128,0,湖北省
882,bd4b991ee75155a801bd,1,0,0,1,1,0,1,0,173,52,1,1,1,0,1,0,1,0.817333333,0,0,1,0,0,1,0,1,0,0,0,0.018716578,-0.252953651,0,0,0.076923077,0,黑龙江省
883,1953c3a51339e37c336b,0,1,0,0,0,0,1,0,170,67,1,1,1,0,1,0,0,0.9,0,0,1,0,0,0,1,0,0,0,0,0.003311258,-0.260850187,0,0.057142857,0.179487179,0,重庆市
884,233594d3f9d1d5667d87,0,1,0,0,1,0,1,0,179,74,1,1,1,1,0,0,1,0.902666667,0,0,1,0,0,0,1,0,0,0,0,0.019723866,-0.24122473,0,0.257142857,0,0,北京市
885,ca34a8345cc1cfc06804,0,0,1,1,1,0,1,0,159,50,1,1,1,0,1,0,1,0.852,0,0,1,0,0,0,1,0,0,0,0,0.007594937,-0.261273379,0,0.028571429,0.102564103,0,湖北省
886,8c65e9d06aa425a75057,0,1,0,1,1,0,1,0,161,66,1,1,1,0,1,0,0,0.889333333,0,0,1,0,0,0,1,0,0,0,0,0.002309469,-0.262089847,0,0.057142857,0.153846154,0,北京市
887,5cd3a77557d4b8426b10,0,1,0,0,1,0,1,0,179,60,1,1,1,1,0,0,1,0.916,0,0,0,0,1,0,1,0,0,0,0,0.00093985,-0.260931214,0,0,0.051282051,0,天津市
888,c4cc69bb511ac6e72d56,0,0,1,1,1,0,1,0,160,50,0,1,1,0,1,0,1,0.854666667,0,0,0,1,0,1,0,0,0,1,0,0,1.18E-15,0,0.085714286,0,0,陕西省
889,e454b489a63b6b2b5d43,0,1,0,0,1,0,1,0,178,70,0,1,1,0,1,0,1,0.826666667,0,0,0,1,0,0,0,0,1,0,0,0.04172851,1.18E-15,0,0.057142857,0.025641026,0,四川省
890,09d2f42d5bb05f0be65e,1,0,0,0,1,0,1,0,172,52,0,1,1,0,1,0,0,0.849333333,0,1,0,0,0,0,1,0,0,0,0,0.004451039,-0.261375744,0,0.028571429,0.076923077,0,江西省
891,95c50ab274a2a268956d,0,0,1,0,1,0,1,0,172,60,0,1,1,1,0,0,0,0.894666667,1,0,0,0,0,0,0,0,1,0,0,0.174489796,0.774183862,0,0.114285714,0.153846154,0,湖北省
892,62c9f4617262c8b19d9e,0,1,0,0,1,0,1,0,167,57,1,1,1,1,0,0,1,0.917333333,1,0,0,0,0,2,0,1,0,0,0,0.048148148,1.490861621,0,0.085714286,0.153846154,0.344827586,广东省
893,dfe15e77c7b90beb39f3,1,0,0,0,1,0,1,0,180,75,1,1,1,1,0,0,0,0.854666667,0,0,0,0,1,1,0,1,0,0,0,0.002,-0.256873329,0,0.085714286,0.282051282,0.068965517,新疆维吾尔自治区
894,b5e1208658e9720655b3,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.894666667,1,0,0,0,0,3,0,1,0,0,0,0.005190311,-0.261729105,0,0,0.153846154,0,安徽省
895,426152a6e08019c71b6b,1,0,0,1,1,0,1,0,168,55,1,1,1,0,1,0,0,0.876,0,1,0,0,0,0,1,0,0,0,0,0.002583979,-0.261286149,0,0.028571429,0,0,宁夏回族自治区
896,9995ad07684f9b1fe481,1,0,0,1,1,0,1,0,169,63,1,1,1,1,0,0,0,0.944,0,0,0,0,1,2,0,1,0,0,0,0.044025157,0.07691412,0,0.2,0.333333333,0,河北省
897,7b478c1a3d98470e30da,0,1,0,1,0,0,1,0,163,49,1,1,1,0,1,0,0,0.886666667,0,0,1,0,0,0,0,0,1,0,0,0.085714286,0.121651713,0,0.314285714,0.153846154,0,重庆市
898,3b067bd66846d7bda046,1,0,0,0,1,0,1,0,167,51,1,1,1,1,0,0,0,0.809333333,0,0,0,0,1,5,0,1,0,0,0,0.001621622,-0.25929127,0,0.028571429,0.128205128,0.344827586,宁夏回族自治区
899,5ae317c80877620efa16,1,0,0,1,1,0,1,0,160,70,1,0,1,0,1,0,0,0.894666667,0,0,0,1,0,0,0,0,1,0,0,0.04172851,-0.240214113,0,0,0,0,云南省
900,58ad6831a655f748ee71,0,1,0,0,1,0,1,0,178,67,1,1,1,1,0,0,1,0.897333333,1,0,0,0,0,0,1,0,0,0,0,0.003333333,-0.252386507,0,0.2,0.282051282,0,福建省
901,ceb7a1a5d9f24adde73c,0,0,1,1,1,0,1,0,168,51,1,1,1,0,1,0,1,0.845333333,0,0,1,0,0,2,0,1,0,0,0,0.004694836,1.18E-15,0,0.2,0.230769231,0,山东省
902,d2afdf404ccb40a71eb7,1,0,0,0,1,0,1,0,174,65,1,1,1,1,0,0,1,0.917333333,0,0,0,0,1,2,0,1,0,0,0,0.001602564,-0.262001752,0,0.171428571,0.461538462,0,河北省
903,0288113368f2d0dbb6d0,0,1,0,0,1,0,1,0,175,58,0,1,1,1,0,0,1,0.858666667,1,0,0,0,0,5,0,1,0,0,0,0.00456621,0.403760848,0,0,0.025641026,0.137931034,安徽省
904,8f9c2b11454eed1ca4d9,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.629166667,0,0,0,0,0,0,1,0,0,0,0,0.00631769,-0.222028693,0,0.057142857,0.282051282,0,江苏省
905,d5323eee95ad98979dc9,0,1,0,1,1,0,1,0,164,54,1,1,1,0,0,1,0,0.917333333,1,0,0,0,0,2,0,1,0,0,0,0.054285714,-0.246755391,0,0.057142857,0.102564103,0,广东省
906,dd766eaedc22f7866b4c,1,0,0,1,1,0,1,0,164,56,1,1,1,1,0,0,0,0.865333333,0,0,1,0,0,2,0,1,0,0,0,0.002304147,-0.26220029,0,0.171428571,0.102564103,0,山西省
907,270cb7d7ff18fc80823c,0,1,0,0,0,0,1,0,177,68,1,1,1,1,0,0,1,0.884,1,0,0,0,0,0,0,0,1,0,0,0.000699301,-0.262245872,0,0.028571429,0.307692308,0.034482759,北京市
908,457ecab160ed4546b760,1,0,0,0,1,0,1,0,180,67,0,1,1,1,0,0,0,0.909333333,1,0,0,0,0,2,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.179487179,0.034482759,贵州省
909,e617c5324a7deed93390,1,0,0,1,1,0,1,0,166,53,1,1,1,0,1,0,1,0.844,0,1,0,0,0,0,1,0,0,0,0,0.004850445,-0.259418904,0,0.057142857,0.102564103,0,甘肃省
910,32a085a06d852fc93fb3,0,1,0,0,1,0,1,0,172,60,1,1,1,1,0,0,0,0.845333333,1,0,0,0,0,5,0,1,0,0,0,0.002309469,-0.262142247,0,0,0.025641026,0.034482759,四川省
911,b1a2e5861bb39908d447,1,0,0,0,0,0,1,0,172,63,1,1,1,1,0,0,0,0.817333333,1,0,0,0,0,0,0,0,1,0,0,0.010891089,-0.259899882,0,0,0,0,宁夏回族自治区
912,6147b9f8ea6b4aff08b5,0,1,0,1,1,0,1,0,160,54,0,1,1,1,0,0,1,0.881477778,1,0,0,0,0,2,0,0,0,1,0,0.006,-0.261760515,0,0.028571429,0.153846154,0,浙江省
913,5ede31a12a20e8ee35f3,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.904,0,1,0,0,0,2,0,1,0,0,0,0.038,-0.214025474,0,0.228571429,0.153846154,0.103448276,湖南省
914,f01352a40f5e41763c21,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.878666667,0,0,0,0,0,2,0,1,0,0,0,0.003278689,-0.262198409,0,0.028571429,0.179487179,0.103448276,甘肃省
915,1aaf219a92703fe63ccf,1,0,0,1,1,0,1,0,160,50,0,1,1,0,1,0,0,0.793333333,0,0,0,1,0,2,0,1,0,0,0,0.003795066,1.18E-15,0,0.057142857,0.153846154,0,河南省
916,fb35650da043b6d689d6,0,0,1,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.804,0,0,0,0,1,5,0,1,0,0,0,0.004926108,-0.235048349,0,0.057142857,0.102564103,0.103448276,湖南省
917,6bee4caca8ad43102036,1,0,0,0,1,0,1,0,164,53,1,1,1,1,0,0,1,0.946666667,1,0,0,0,0,0,1,0,0,0,0,0.006206897,-0.262113954,0,0,0.179487179,0.310344828,云南省
918,f4537f164a84ea2dcdc1,0,1,0,1,1,0,1,0,158,46,1,1,1,1,0,0,1,0.904,0,0,0,0,1,1,0,1,0,0,0,0.058333333,-0.017420499,0,0.085714286,0.230769231,0,四川省
919,ea2fd928f19302ebe99b,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.924,0,0,0,0,0,1,0,1,0,0,0,0.00660066,-0.26156796,0,0.028571429,0.230769231,0,北京市
920,ad1b8a6b6d4ff8b110a4,0,1,0,0,1,0,1,0,190,67,1,1,1,1,0,0,0,0.928,0,0,0,0,0,2,0,1,0,0,0,0.002614379,-0.246014824,0,0.285714286,0.205128205,0,北京市
921,6b29c631ae51d2f70891,0,1,0,1,1,0,1,0,165,47,1,1,1,1,0,0,0,0.924,0,1,0,0,0,0,1,0,0,0,0,0.010909091,-0.245264352,0,0.085714286,0.333333333,0,福建省
922,f2baac6a3930c2e82007,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.888,1,0,0,0,0,4,0,1,0,0,0,0.011214953,-0.258712871,0,0.028571429,0.333333333,0.103448276,天津市
923,11cf3e828f6b05a4e43c,0,1,0,1,1,0,1,0,162,50,1,1,1,0,1,0,1,0.9,0,0,1,0,0,0,1,0,0,0,0,0.03164557,-0.065584063,0,0.428571429,0.256410256,0,北京市
924,75628713f47e4cd17b46,0,1,0,0,1,0,1,0,174,68,1,1,1,1,0,0,0,0.933333333,1,0,0,0,0,0,1,0,0,0,0,0.021978022,-0.242396437,0,0.171428571,0.153846154,0,北京市
925,c1acbbcd6b3e1e63465d,1,0,0,1,1,0,1,0,165,47,0,1,1,0,1,0,1,0.834666667,0,0,1,0,0,3,0,0,0,1,0,0.002298851,-0.260456514,0,0.028571429,0.051282051,0,广西壮族自治区
926,3a62a94ab6c5f1a9af46,0,1,0,1,1,0,1,0,160,48,1,1,1,0,0,1,0,0.924,1,0,0,0,0,3,0,1,0,0,0,0.015,-0.25605488,0,0.057142857,0.025641026,0,广东省
927,c153b88ad0f8155da314,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.8,0,0,0,0,1,2,0,1,0,0,0,0.003333333,-0.262245872,0,0.114285714,0.230769231,0,上海市
928,ffc5099145f4254fd58d,0,1,0,1,1,0,1,0,170,55,1,1,1,1,0,0,0,0.934666667,0,1,0,0,0,5,0,1,0,0,0,0.002931119,-0.254755898,0,0.2,0.205128205,0,重庆市
929,0ef370717601cbc2b32a,0,1,0,0,1,0,1,0,179,71,1,1,1,1,0,0,0,0.930666667,1,0,0,0,0,2,0,1,0,0,0,0.001282051,-0.242049618,0,0.057142857,0.051282051,0,北京市
930,4f051dd93bfa492134b0,1,0,0,1,1,0,1,0,165,60,1,1,1,1,0,0,1,0.926666667,0,0,0,1,0,1,0,1,0,0,0,0.001883239,-0.260981659,0,0.057142857,0.025641026,0,河南省
931,ef309c78986e2e71510b,0,1,0,0,1,0,1,0,178,71,1,1,1,1,0,0,1,0.890666667,1,0,0,0,0,1,0,1,0,0,0,0.022321429,-0.252757917,0,0.114285714,0.179487179,0,福建省
932,b852fe5797d0d4d2dc7c,1,0,0,0,1,0,1,0,176,65,1,1,1,1,0,0,1,0.890666667,1,0,0,0,0,2,0,1,0,0,0,0.102649007,-0.128433155,0,0.2,0.256410256,0,新疆维吾尔自治区
933,6d8d0d51394838cae222,0,0,1,0,1,0,1,0,188,75,1,1,1,1,0,0,1,0.928,1,0,0,0,0,3,0,1,0,0,0,0.006640841,-0.251537907,0,0.114285714,0.102564103,0.034482759,陕西省
934,7fccb8b04181f60a5991,0,0,1,0,1,0,1,0,177,92,1,1,1,1,0,0,0,0.928,0,0,0,0,0,0,1,0,0,0,0,0.004938272,-0.261669401,0,0.114285714,0.102564103,0,陕西省
935,522c7ea8c3e628025544,0,1,0,0,1,0,1,0,176,98,1,1,1,1,0,0,0,0.917333333,1,0,0,0,0,3,0,1,0,0,0,0.052380952,-0.232511157,0,0.228571429,0.153846154,0,福建省
936,82db1b85e4e9bfb16153,0,1,0,0,1,0,1,0,174,61,1,1,1,1,0,0,1,0.888,0,0,0,0,1,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.114285714,0.128205128,0.034482759,福建省
937,11c1f350c036952966b7,1,0,0,1,1,0,1,0,156,48,0,0,1,0,1,0,0,0.814666667,0,0,1,0,0,0,0,0,1,0,0,0.036,-0.245091871,0,0.028571429,0.076923077,0,江西省
938,8a49dd9a61093babfe2f,0,1,0,0,1,0,1,0,173,52,1,1,1,1,0,0,0,0.888,0,0,0,0,1,5,0,1,0,0,0,0.020952381,-0.130977405,0,0.142857143,0.128205128,0.034482759,四川省
939,5b1539e4abb9fbd25946,0,1,0,0,1,0,1,0,177,68,1,1,1,1,0,0,0,0.908,1,0,0,0,0,5,0,1,0,0,0,0.001117318,-0.260174044,0,0.114285714,0.256410256,0.068965517,北京市
940,5641598f264fe6535029,0,1,0,1,0,0,1,0,160,45,1,1,1,0,1,0,1,0.893333333,0,0,1,0,0,1,0,1,0,0,0,0.002415459,-0.262245872,0,0.2,0.230769231,0,北京市
941,d6a01d493f7173e8ed7f,0,0,1,0,1,0,1,0,175,66,1,1,1,1,0,0,0,0.930666667,0,0,0,0,1,3,0,1,0,0,0,0.003610108,-0.258892013,0,0,0.102564103,0.137931034,山东省
942,bbb950e6e6e1a02ee9d8,0,0,1,0,1,0,1,0,175,65,1,1,1,1,0,0,0,0.934666667,0,0,0,0,0,1,0,1,0,0,0,0.028205128,-0.25184399,0,0.057142857,0.282051282,0.103448276,陕西省
943,5858a4a018e3a16c270f,0,0,1,0,1,1,0,0,176,67,1,1,1,1,0,0,1,0.834666667,1,0,0,0,0,5,0,1,0,0,0,0.013333333,-0.261796451,0,0,0.025641026,0.103448276,湖南省
944,8ba652e61668991bf7f6,0,1,0,0,1,0,1,0,173,82,1,1,1,1,0,0,0,0.917333333,1,0,0,0,0,0,1,0,0,0,0,0.007772021,-0.261384634,0,0.085714286,0.102564103,0,北京市
945,9340188516d17ae430af,1,0,0,0,1,0,1,0,176,54,1,1,1,1,0,0,0,0.914666667,1,0,0,0,0,0,1,0,0,0,0,0.001782531,-0.261251143,0,0.057142857,0.102564103,0.103448276,辽宁省
946,ad6e271a24adaea2c0b3,0,1,0,1,1,0,1,0,163,52,0,1,1,0,1,0,0,0.895061358,0,0,1,0,0,0,1,0,0,0,0,0.008,-0.261617949,0,0.057142857,0.307692308,0,浙江省
947,dd9c13ee16379261ba7e,0,1,0,0,1,0,1,0,183,85,1,1,1,1,0,0,0,0.910666667,0,0,0,0,1,1,0,1,0,0,0,0.04172851,-0.252386148,0,0.085714286,0.128205128,0,北京市
948,994d27bfcd1754d08245,0,0,1,0,1,0,1,0,180,65,1,1,1,1,0,0,1,0.925333333,1,0,0,0,0,0,1,0,0,0,0,0.021518987,-0.256020173,0,0.228571429,0.102564103,0,湖北省
949,3efe6a275e3113d493d1,0,0,1,0,0,0,1,0,170,60,0,1,1,0,1,0,0,0.804,0,0,1,0,0,3,0,0,0,1,0,0.107692308,0.845047688,0,0,0.102564103,0,湖南省
950,d1d64a82e383344e789a,0,1,0,0,1,0,1,0,183,74,1,1,1,1,0,0,0,0.944,1,0,0,0,0,1,0,1,0,0,0,0.002275313,-0.25135957,0,0.2,0.512820513,0.24137931,北京市
951,52b60a9da8c7f5745f95,1,0,0,1,1,0,1,0,168,66,1,1,1,0,1,0,1,0.813333333,0,0,0,1,0,1,0,1,0,0,0,0.14,3.557799281,0,0.028571429,0.076923077,0,内蒙古自治区
952,517e465093d837cb85bb,1,0,0,1,1,1,0,0,162,70,1,1,1,1,0,0,1,0.934666667,0,0,1,0,0,0,1,0,0,0,0,0.009821429,-0.260376093,0,0.085714286,0.307692308,0,云南省
953,803055e9a94b1c8d8b9a,0,1,0,0,1,0,1,0,175,63,1,1,1,1,0,0,1,0.905333333,0,0,0,0,0,1,0,1,0,0,0,0.004143646,-0.153559791,0,0.257142857,0,0,北京市
954,1c55dd1600e29c37e4da,0,0,1,1,1,0,1,0,166,54,1,1,1,1,0,0,1,0.917333333,0,0,0,1,0,1,0,1,0,0,0,0.05,-0.262245872,0,0.228571429,0.897435897,0.172413793,山东省
955,24294c92bc07e1c2931b,1,0,0,1,1,0,1,0,163,55,1,1,1,0,1,0,0,0.822666667,0,0,0,1,0,0,1,0,0,0,0,0.00781759,-0.261459522,0,0.028571429,0.102564103,0,河南省
956,ffa87d40ff0c05661542,0,1,0,0,1,1,0,0,176,67,1,1,1,1,0,0,0,0.742424242,1,0,0,0,0,5,0,1,0,0,0,0.001785714,-0.262208658,0,0.028571429,0.076923077,0.206896552,上海市
957,5c0be076d002c01a9f1a,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.787878788,0,0,0,0,1,1,0,1,0,0,0,0.004487179,-0.251782613,0,0.028571429,0.051282051,0,上海市
958,f76f2d0c90df45ea38dd,0,1,0,1,1,0,1,0,168,57,1,1,1,1,0,0,1,0.928,0,0,0,0,0,1,0,1,0,0,0,0.011724138,-0.261081503,0,0.228571429,0.564102564,0,四川省
959,c1e76993cc0bc4159d44,0,1,0,1,1,0,1,0,168,56,1,1,1,1,0,0,1,0.787878788,0,0,0,0,1,3,0,1,0,0,0,0.076,1.18E-15,0,0.257142857,0.153846154,0,上海市
960,afb99e72f9593b7d5605,1,0,0,0,1,0,1,0,183,85,1,1,1,1,0,0,1,0.864,1,0,0,0,0,5,0,1,0,0,0,0.003921569,-0.240765235,0,0.028571429,0.179487179,0.172413793,山西省
961,c32c2a7787b5965dff89,0,1,0,0,0,0,1,0,178,65,1,1,1,0,1,0,0,0.893333333,0,0,1,0,0,0,1,0,0,0,0,0.065625,-0.18113843,0,0.085714286,0,0,北京市
962,4567a9d81e66da6d460e,0,1,0,1,1,0,1,0,163,51,0,1,1,0,1,0,0,0.566666667,0,0,1,0,0,4,0,1,0,0,0,0.04,-0.114118839,0,0,0.051282051,0,江苏省
963,a6da805800559fa67f7d,0,1,0,0,1,0,1,0,184,74,1,1,1,0,1,0,1,0.904,0,0,1,0,0,0,1,0,0,0,0,0.069060773,-0.08536552,0,0.114285714,0.076923077,0,北京市
964,f88530cfc3cb06e69242,1,0,0,1,1,0,1,0,168,49,0,1,1,1,0,0,0,0.881333333,0,0,0,0,1,0,1,0,0,0,0,0.103305785,0.043379746,0,0,0,0,新疆维吾尔自治区
965,762f226ea5f25ccc0cc5,0,1,0,0,1,0,1,0,180,70,1,1,1,1,0,0,1,0.778787879,0,0,0,0,1,2,0,1,0,0,0,0.001886792,-0.261830512,0,0.057142857,0.205128205,0,上海市
966,511b45363bcf29c5abd5,1,0,0,1,1,0,1,0,158,50,1,1,1,0,1,0,1,0.881333333,0,0,1,0,0,0,0,0,1,0,0,0.00125,-0.258214038,0,0.028571429,0.025641026,0,云南省
967,2f601e4cd10aee3abc75,0,0,1,0,1,0,1,0,175,65,1,1,1,1,0,0,1,0.908,1,0,0,0,0,2,0,1,0,0,0,0.011055276,0.345187998,0,0.057142857,0.153846154,0,山东省
968,fb3b09c62d4c6ce8cfeb,0,1,0,1,1,0,0,1,173,58,0,1,1,1,0,0,0,0.905333333,0,0,0,0,1,2,0,1,0,0,0,0.00286123,-0.260212614,0,0,0.153846154,0,重庆市
969,c049cbb13174f5d04e99,1,0,0,0,0,0,1,0,176,67,1,1,1,0,1,0,0,0.828,0,0,1,0,0,5,0,1,0,0,0,0.089285714,0.618856334,0,0.771428571,0.384615385,0,辽宁省
970,e303d851c95de480f29f,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.925333333,0,0,0,0,1,1,0,1,0,0,0,0.006666667,-0.040252753,0,0.085714286,0.333333333,0,重庆市
971,a80c2f6ffe4af5964451,0,1,0,0,1,0,1,0,184,72,1,1,1,1,0,0,0,0.926666667,0,0,0,0,1,0,1,0,0,0,0,0.021487603,-0.255696719,0,0.228571429,0,0,北京市
972,7b35562fe839b9f2b0bb,1,0,0,1,1,0,1,0,170,53,1,1,1,0,1,0,1,0.836,0,1,0,0,0,0,1,0,0,0,0,0.2,1.340536167,0,0.114285714,0.051282051,0,内蒙古自治区
973,b99648e784ed1ce30089,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.916,1,0,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.128205128,0.068965517,辽宁省
974,d9ea77de0f9ada67b62e,0,1,0,0,1,0,1,0,178,63,1,1,1,1,0,0,1,0.891357284,0,0,0,0,0,5,0,1,0,0,0,0.042857143,2.786524156,0,0.028571429,0.282051282,0.310344828,浙江省
975,71acf5fe5f721262f89c,1,0,0,0,1,0,1,0,180,65,1,1,1,1,0,0,1,0.806666667,1,0,0,0,0,5,0,1,0,0,0,0.022222222,-0.256687314,0,0.057142857,0.051282051,0.137931034,山西省
976,685f127e318ffe70a3d5,1,0,0,0,1,0,1,0,175,70,1,1,1,1,0,0,0,0.893333333,1,0,0,0,0,5,0,1,0,0,0,0.061728395,-0.255837304,0,0,0.102564103,0.068965517,吉林省
977,3714615bf6dc79400310,0,1,0,0,0,0,1,0,176,75,1,1,1,1,0,0,0,0.921333333,0,0,0,0,1,1,0,1,0,0,0,0.003278689,-0.257755954,0,0.142857143,0.179487179,0.137931034,北京市
978,e37370a4a5b13e20b354,1,0,0,1,0,0,1,0,158,54,0,0,1,0,1,0,1,0.901333333,0,0,0,0,0,0,0,0,1,0,0,0.004102564,-0.250784736,0,0,0.025641026,0,云南省
979,52affdc69272055e5bbb,1,0,0,0,1,0,1,0,165,51,0,1,1,1,0,0,1,0.914666667,0,1,0,0,0,5,0,1,0,0,0,0.020576132,-0.262039773,0,0,0.205128205,0.034482759,江西省
980,7123f2b97848f6f25842,1,0,0,0,1,0,1,0,182,65,0,1,1,1,0,0,1,0.904,0,0,0,0,1,1,0,0,0,1,0,0.000666667,-0.251732738,0,0.028571429,0.051282051,0.068965517,河南省
981,44a34aedebfdb3e4d6b3,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.845333333,0,0,0,1,0,0,1,0,0,0,0,0.333333333,0.805419521,0,0.028571429,0,0,河南省
982,9de9853366a5f1260b32,0,1,0,0,1,1,0,0,176,67,1,1,1,1,0,0,1,0.909333333,1,0,0,0,0,5,0,1,0,0,0,0.005172414,-0.260986178,0,0,0,0,四川省
