,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,综合GPA
2393,0,0,1,0,1,0,1,0,179,58,1,1,1,1,0,0,1,0.886666667,1,0,0,0,0,5,0,1,0,0,0,0.094285714,-0.177425816,0.0,0.057142857,0.102564103,0.068965517,3.398
2394,1,0,0,0,1,0,1,0,168,60,0,1,1,0,1,0,1,0.854666667,0,0,0,1,0,0,1,0,0,0,0,0.001538462,-0.26204155,0.0,0.057142857,0.153846154,0.103448276,3.67005
2395,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,0,0.880239877,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.0,0.025641026,0.068965517,2.20586
2396,0,1,0,0,1,0,1,0,179,75,0,1,1,1,0,0,1,0.92,1,0,0,0,0,0,1,0,0,0,0,0.001923077,-0.262181764,0.0,0.0,0.102564103,0.0,3.13079
2397,0,1,0,0,1,0,1,0,176,67,1,1,1,0,1,0,0,0.786363636,0,0,0,1,0,2,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.142857143,0.153846154,0.0,3.4675
2398,1,0,0,0,0,0,1,0,180,65,1,1,1,1,0,0,1,0.821333333,0,0,0,0,1,5,0,1,0,0,0,0.099105299,-0.122705745,0.0,0.114285714,0.102564103,0.0,3.26784
2399,1,0,0,1,0,0,1,0,164,54,1,1,1,0,1,0,1,0.9,0,0,0,1,0,0,1,0,0,0,0,0.015789474,0.051487469,0.0,0.085714286,0.205128205,0.0,3.71333
2400,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.874071605,1,0,0,0,0,2,0,0,0,1,0,0.040540541,-0.245678654,0.0,0.028571429,0.153846154,0.0,3.54857
2401,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.809090909,0,0,0,0,1,1,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.076923077,0.0,3.47503
2402,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.917333333,0,1,0,0,0,1,0,1,0,0,0,0.380530973,-0.246652001,0.0,0.371428571,0.205128205,0.0,3.46975
2403,0,1,0,0,1,0,1,0,170,60,1,1,1,1,0,0,1,0.884,0,0,0,0,1,2,0,1,0,0,0,0.010698198,-0.261029541,0.0,0.028571429,0.282051282,0.068965517,3.28153
2404,0,0,1,0,0,0,1,0,166,66,1,1,1,1,0,0,1,0.912,0,1,0,0,0,0,1,0,0,0,0,0.00811124,-0.210164648,0.0,0.028571429,0.076923077,0.068965517,2.66087
2405,0,0,1,0,1,0,1,0,166,64,0,1,1,0,1,0,1,0.853333333,0,0,1,0,0,0,1,0,0,0,0,0.074,-0.235610863,0.0,0.085714286,0.128205128,0.0,2.56938
2406,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.763636364,0,0,0,0,1,5,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.025641026,0.034482759,3.17286
2407,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.907405062,1,0,0,0,0,5,0,1,0,0,0,0.07037037,-0.181609565,0.0,0.0,0.179487179,0.379310345,3.76148
2408,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.874073951,0,0,0,0,0,0,1,0,0,0,0,0.088435374,-0.171322613,0.0,0.114285714,0.076923077,0.0,3.65654
2409,1,0,0,0,1,0,1,0,179,60,1,1,1,1,0,0,1,0.901333333,1,0,0,0,0,0,1,0,0,0,0,0.001111111,-0.262131224,0.0,0.0,0.256410256,0.068965517,3.81804
2410,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.906666667,0,0,0,0,1,0,1,0,0,0,0,0.004385965,-0.251206949,0.0,0.0,0.179487179,0.103448276,3.66011
2411,1,0,0,0,1,0,1,0,174,81,1,1,1,1,0,0,1,0.885333333,1,0,0,0,0,2,0,1,0,0,0,0.01,-0.18764442,0.0,0.057142857,0.025641026,0.0,3.66244
2412,1,0,0,0,1,0,1,0,173,58,1,1,1,1,0,0,0,0.857333333,1,0,0,0,0,1,0,1,0,0,0,0.001748252,-0.239284597,0.0,0.0,0.076923077,0.034482759,3.66882
2413,0,1,0,1,1,0,1,0,166,49,1,1,1,0,1,0,1,0.886666667,0,0,1,0,0,1,0,1,0,0,0,0.213114754,-0.262245872,0.0,0.085714286,0.256410256,0.0,3.63977
2414,1,0,0,0,1,0,1,0,179,70,1,1,1,1,0,0,1,0.94,1,0,0,0,0,5,0,1,0,0,0,0.018947368,-0.257491908,0.0,0.028571429,0.025641026,0.0,3.1319
2415,1,0,0,0,1,0,1,0,182,89,1,1,1,1,0,0,1,0.878666667,0,0,0,0,1,2,0,1,0,0,0,0.018050542,0.300672538,0.0,0.085714286,0.153846154,0.034482759,3.05971
2416,0,1,0,1,1,0,1,0,169,75,1,1,1,0,1,0,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0.041152263,-0.241289736,0.0,0.057142857,0.333333333,0.0,3.66958
2417,1,0,0,0,1,0,1,0,180,62,1,1,1,1,0,0,1,0.897333333,1,0,0,0,0,4,0,1,0,0,0,0.01760176,-0.241192661,0.0,0.0,0.051282051,0.103448276,2.93991
2418,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.913333333,1,0,0,0,0,1,0,1,0,0,0,0.007223942,-0.251538378,0.0,0.028571429,0.102564103,0.0,3.24461
2419,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.893333333,1,0,0,0,0,5,0,1,0,0,0,0.007772021,-0.262023906,0.0,0.028571429,0.025641026,0.103448276,3.38755
2420,0,0,1,1,1,0,1,0,158,60,0,1,1,0,1,0,1,0.833333333,0,0,1,0,0,0,0,0,1,0,0,0.003012048,-0.256326999,0.0,0.0,0.0,0.0,3.53969
2421,0,1,0,0,1,0,1,0,178,90,1,1,1,1,0,0,0,0.910666667,1,0,0,0,0,0,1,0,0,0,0,0.019138756,-0.260749187,0.0,0.0,0.256410256,0.0,3.25588
2422,1,0,0,0,1,0,1,0,178,75,1,1,1,1,0,0,1,0.852,1,0,0,0,0,5,0,1,0,0,0,0.303605313,0.967756366,0.0,0.057142857,0.076923077,0.137931034,3.3046
2423,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.889333333,1,0,0,0,0,2,0,1,0,0,0,0.04172851,-0.261756827,0.0,0.0,0.102564103,0.137931034,3.242
2424,1,0,0,0,1,0,1,0,166,65,1,1,1,0,1,0,1,0.886666667,0,0,1,0,0,5,0,1,0,0,0,0.00952381,-0.261320452,0.0,0.457142857,0.358974359,0.0,3.74571
2425,0,0,1,0,1,0,1,0,175,62,1,1,1,1,0,0,0,0.9,1,0,0,0,0,4,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.179487179,0.034482759,3.6148
2426,1,0,0,0,1,0,1,0,178,50,0,1,1,1,0,0,0,0.9,1,0,0,0,0,0,0,0,1,0,0,0.002727273,-0.262065769,0.0,0.0,0.025641026,0.0,2.97643
2427,1,0,0,0,1,0,1,0,177,67,1,1,1,1,0,0,1,0.925333333,1,0,0,0,0,5,0,1,0,0,0,0.000732601,-0.262096218,0.0,0.0,0.102564103,0.103448276,3.82312
2428,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.928,0,1,0,0,0,1,0,1,0,0,0,0.04172851,-0.257887834,0.0,0.142857143,0.256410256,0.0,3.85114
2429,1,0,0,1,1,0,1,0,175,65,1,1,1,1,0,0,1,0.893333333,0,0,0,1,0,1,0,1,0,0,0,0.036703601,-0.23991063,0.0,0.0,0.0,0.0,3.61537
2430,0,1,0,0,1,0,1,0,182,90,1,1,1,1,0,0,1,0.894666667,1,0,0,0,0,5,0,1,0,0,0,0.113207547,-0.010100518,0.0,0.0,0.128205128,0.068965517,3.65961
2431,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.928,1,0,0,0,0,0,1,0,0,0,0,0.076666667,-0.262245872,0.0,0.0,0.076923077,0.0,3.66478
2432,0,0,1,0,1,0,1,0,176,68,1,1,1,1,0,0,1,0.937333333,0,1,0,0,0,1,0,1,0,0,0,0.000766284,-0.261955049,0.0,0.057142857,0.230769231,0.379310345,3.53665
2433,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.869333333,0,0,0,0,1,5,0,1,0,0,0,0.044,-0.193126915,0.0,0.0,0.128205128,0.172413793,3.66797
2434,0,1,0,1,1,0,1,0,162,50,1,1,1,0,1,0,0,0.857333333,0,0,1,0,0,0,1,0,0,0,0,0.002314815,-0.262239876,0.0,0.2,0.102564103,0.0,3.67968
2435,0,1,0,1,0,0,1,0,169,54,1,1,1,1,0,0,0,0.905333333,0,0,0,1,0,2,0,1,0,0,0,0.005228758,-0.233004084,0.0,0.028571429,0.256410256,0.0,3.45916
2436,0,1,0,0,1,0,1,0,173,59,1,1,1,1,0,0,1,0.715151515,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.0,0.025641026,0.137931034,3.6373
2437,1,0,0,0,1,0,1,0,183,70,1,1,1,1,0,0,0,0.894666667,1,0,0,0,0,5,0,1,0,0,0,0.393579902,2.555839256,0.0,0.0,0.102564103,0.137931034,3.71993
2438,1,0,0,0,1,0,1,0,185,72,0,1,1,1,0,0,0,0.868,0,0,0,0,1,0,0,0,1,0,0,0.000821693,-0.262021031,0.0,0.0,0.128205128,0.0,3.19704
2439,0,1,0,1,1,0,1,0,158,45,1,1,1,0,1,0,1,0.848147284,0,0,1,0,0,0,1,0,0,0,0,0.017964072,-0.243939604,0.0,0.171428571,0.179487179,0.0,3.73745
2440,0,1,0,1,1,0,1,0,158,58,1,1,1,1,0,0,1,0.916,1,0,0,0,0,3,0,1,0,0,0,0.000568505,-0.25965878,0.0,0.028571429,0.102564103,0.0,3.6058
2441,0,1,0,1,1,0,1,0,165,50,0,1,1,0,1,0,1,0.870370247,0,0,0,1,0,0,1,0,0,0,0,0.005076142,-0.18911119,0.0,0.028571429,0.102564103,0.0,3.84217
2442,0,1,0,0,1,0,1,0,171,52,1,1,1,1,0,0,0,0.917333333,0,0,0,0,1,1,0,1,0,0,0,0.016071429,-0.262245872,0.0,0.057142857,0.128205128,0.0,3.48823
2443,0,1,0,0,1,0,1,0,187,74,1,1,1,1,0,0,0,0.591666667,0,1,0,0,0,5,0,1,0,0,0,0.002040816,-0.230780651,0.0,0.2,0.256410256,0.103448276,3.80127
2444,0,1,0,0,1,0,1,0,185,60,1,1,1,1,0,0,1,0.6625,0,1,0,0,0,0,1,0,0,0,0,0.005454545,-0.26206535,0.0,0.085714286,0.205128205,0.068965517,3.32769
2445,0,0,1,0,1,0,1,0,183,73,1,1,1,1,0,0,1,0.869333333,1,0,0,0,0,3,0,1,0,0,0,0.00754717,-0.261967629,0.0,0.085714286,0.205128205,0.0,2.5442
2446,1,0,0,1,1,0,1,0,165,54,1,1,1,1,0,0,1,0.928,0,0,0,0,0,1,0,1,0,0,0,0.027065527,-0.23967302,0.0,0.028571429,0.128205128,0.034482759,3.63978
2447,0,1,0,1,1,0,1,0,172,55,1,1,1,0,1,0,0,0.775757576,0,0,0,1,0,4,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.171428571,0.205128205,0.0,3.64171
2448,0,0,1,1,1,0,1,0,165,49,1,1,1,0,1,0,0,0.893333333,0,1,0,0,0,0,1,0,0,0,0,0.005172414,-0.26137224,0.0,0.085714286,0.153846154,0.0,3.33985
2449,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.934666667,0,0,0,0,0,1,0,1,0,0,0,0.071428571,0.155706006,0.0,0.085714286,0.051282051,0.0,3.59968
2450,0,1,0,1,1,0,1,0,164,53,0,1,1,0,0,1,0,0.905333333,0,0,0,0,1,0,0,0,1,0,0,0.033333333,-0.240854138,0.0,0.0,0.0,0.0,3.59044
2451,0,1,0,1,1,0,1,0,166,57,1,1,1,0,1,0,1,0.904,0,0,0,0,0,0,1,0,0,0,0,0.328571429,3.136882042,0.0,0.028571429,0.230769231,0.0,3.36858
2452,0,1,0,0,1,0,1,0,176,55,0,1,1,1,0,0,0,0.87777321,1,0,0,0,0,2,0,1,0,0,0,0.016018307,-0.231642437,0.0,0.171428571,0.256410256,0.0,3.69198
2453,0,0,1,0,1,0,1,0,172,70,1,1,1,1,0,0,1,0.914666667,0,0,0,0,1,5,0,1,0,0,0,0.01,-0.261062704,0.333333333,0.342857143,0.256410256,0.0,3.83421
2454,0,1,0,0,1,0,1,0,181,85,1,1,1,1,0,0,0,0.924,0,1,0,0,0,1,0,1,0,0,0,0.105555556,1.750200164,0.0,0.171428571,0.256410256,0.0,3.74749
2455,0,1,0,1,1,0,1,0,168,54,1,1,1,1,0,0,1,0.610416667,0,0,0,0,1,4,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.285714286,0.230769231,0.0,3.72503
2456,0,1,0,0,1,0,1,0,179,76,1,1,1,1,0,0,1,0.914666667,0,0,0,0,0,1,0,1,0,0,0,0.040069686,-0.262245872,0.0,0.257142857,0.102564103,0.0,3.61171
2457,0,1,0,1,1,0,1,0,164,48,1,1,1,0,1,0,0,0.897333333,0,0,0,1,0,0,1,0,0,0,0,0.04172851,1.18e-15,0.0,0.2,0.051282051,0.0,3.36722
2458,0,1,0,0,0,0,1,0,182,64,1,1,1,1,0,0,1,0.905333333,0,0,0,0,1,0,1,0,0,0,0,0.049206349,-0.105014366,0.0,0.0,0.153846154,0.0,1.74642
2459,0,1,0,0,1,0,1,0,178,58,1,1,1,1,0,0,1,0.64375,1,0,0,0,0,5,0,1,0,0,0,0.016207455,-0.242004919,0.0,0.114285714,0.256410256,0.0,3.68643
2460,0,1,0,0,0,0,1,0,176,67,1,1,1,0,1,0,1,0.926666667,0,0,0,0,0,0,1,0,0,0,0,0.018987342,-0.254372242,0.0,0.114285714,0.153846154,0.0,3.27073
2463,0,0,1,0,1,0,1,0,184,64,1,1,1,1,0,0,0,0.914666667,0,0,0,0,1,2,0,1,0,0,0,0.001428571,-0.262210495,0.0,0.057142857,0.153846154,0.0,3.30295
2464,0,0,1,0,1,0,1,0,170,70,0,1,1,1,0,0,0,0.929333333,0,0,0,0,1,1,0,0,0,1,0,0.02027027,-0.256043451,0.0,0.085714286,0.051282051,0.0,2.55486
2465,1,0,0,1,1,0,1,0,164,54,1,0,1,0,1,0,1,0.805333333,0,0,1,0,0,4,0,0,0,1,0,0.002857143,-0.259639996,0.0,0.057142857,0.153846154,0.0,3.49661
2467,1,0,0,1,1,0,1,0,167,53,0,1,1,0,1,0,1,0.833333333,0,0,1,0,0,0,0,0,1,0,0,0.009174312,-0.260068525,0.0,0.057142857,0.102564103,0.0,3.46164
2468,0,0,1,0,1,0,1,0,172,54,1,1,1,1,0,0,1,0.928,0,0,0,0,1,0,1,0,0,0,0,0.021116139,-0.260001786,0.0,0.114285714,0.102564103,0.0,3.50554
2469,0,0,1,1,1,0,1,0,160,50,0,1,1,0,1,0,1,0.845333333,0,0,1,0,0,0,0,0,1,0,0,0.003891051,-0.261972729,0.0,0.0,0.0,0.0,3.51743
2470,0,1,0,0,1,0,1,0,174,63,1,1,1,1,0,0,0,0.921333333,1,0,0,0,0,1,0,1,0,0,0,0.097142857,0.095088396,0.0,0.057142857,0.461538462,0.034482759,3.82705
2471,0,1,0,1,0,0,1,0,161,53,1,1,1,1,0,0,0,0.933333333,0,1,0,0,0,0,1,0,0,0,0,0.001824818,-0.262214593,0.0,0.142857143,0.128205128,0.068965517,3.48131
2472,0,0,1,1,1,0,1,0,163,48,1,1,1,0,1,0,0,0.861333333,0,0,0,0,0,1,0,1,0,0,0,0.031111111,-0.243867541,0.0,0.057142857,0.076923077,0.0,3.14822
2473,0,1,0,1,1,0,1,0,166,55,1,1,1,1,0,0,0,0.888,1,0,0,0,0,1,0,1,0,0,0,0.007371007,-0.25924906,0.0,0.057142857,0.153846154,0.0,3.61983
2474,0,1,0,1,1,0,1,0,165,85,1,1,1,0,1,0,1,0.9,0,1,0,0,0,0,1,0,0,0,0,0.046153846,-0.233255066,0.0,0.028571429,0.0,0.0,3.48833
2475,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.813566173,1,0,0,0,0,5,0,1,0,0,0,0.154098361,-0.114554561,0.0,0.0,0.025641026,0.103448276,3.06778
2476,0,0,1,1,1,0,1,0,166,63,1,1,1,0,1,0,0,0.908,0,1,0,0,0,0,1,0,0,0,0,0.001851852,-0.261636456,0.0,0.114285714,0.205128205,0.0,3.11953
2477,0,1,0,1,1,0,1,0,157,55,1,1,1,1,0,0,0,0.888,1,0,0,0,0,2,0,1,0,0,0,0.002133713,-0.262020158,0.0,0.142857143,0.128205128,0.0,3.49988
2478,0,0,1,0,1,0,1,0,190,72,1,1,1,1,0,0,0,0.892,0,0,0,0,1,3,0,1,0,0,0,0.022265247,-0.245787491,0.0,0.0,0.025641026,0.034482759,2.52998
2479,0,0,1,0,1,0,1,0,180,70,1,1,1,1,0,0,1,0.912,0,0,0,0,1,0,0,0,1,0,0,0.000759878,-0.262231886,0.0,0.2,0.435897436,0.0,3.36041
2480,1,0,0,0,1,0,1,0,172,60,1,1,1,1,0,0,1,0.882666667,1,0,0,0,0,2,0,1,0,0,0,0.123339658,0.153500032,0.0,0.057142857,0.025641026,0.103448276,2.65921
2481,0,1,0,0,1,0,1,0,178,57,1,1,1,1,0,0,1,0.936,0,1,0,0,0,0,1,0,0,0,0,0.000581395,-0.26220227,0.0,0.057142857,0.102564103,0.0,3.87461
2482,0,1,0,1,1,0,1,0,167,61,1,1,1,1,0,0,1,0.918666667,0,1,0,0,0,5,0,1,0,0,0,0.000563063,-0.226262713,0.0,0.114285714,0.153846154,0.068965517,3.3493
2483,0,1,0,0,1,0,1,0,176,61,1,1,1,1,0,0,1,0.881479383,1,0,0,0,0,0,1,0,0,0,0,0.03525641,-0.244646615,0.0,0.028571429,0.282051282,0.0,3.84743
2484,0,1,0,0,1,0,1,0,180,60,1,1,1,1,0,0,1,0.818181818,0,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.179487179,0.068965517,3.83859
2485,1,0,0,1,0,0,1,0,165,52,0,1,1,0,1,0,0,0.809333333,0,0,0,1,0,0,0,0,1,0,0,0.002564103,-0.256806404,0.0,0.028571429,0.051282051,0.0,3.22671
2486,0,0,1,0,1,0,1,0,179,85,1,1,1,1,0,0,0,0.930666667,0,0,0,0,0,3,0,1,0,0,0,0.003,-0.257768546,0.0,0.028571429,0.179487179,0.0,3.74136
2487,0,0,1,0,1,0,1,0,173,61,1,1,1,0,1,0,1,0.825333333,0,0,1,0,0,2,0,1,0,0,0,0.001090513,-0.262243276,0.0,0.028571429,0.025641026,0.0,3.71147
2488,0,0,1,0,1,0,1,0,178,56,1,1,1,1,0,0,1,0.936,0,0,0,0,0,2,0,1,0,0,0,0.035,-0.247327315,0.0,0.057142857,0.128205128,0.0,3.3233
2489,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.894666667,1,0,0,0,0,1,0,1,0,0,0,0.203846154,-0.133325896,0.0,0.0,0.128205128,0.0,3.59414
2490,0,0,1,0,1,0,1,0,174,68,1,1,1,0,1,0,0,0.929473684,0,0,0,1,0,0,1,0,0,0,0,0.002762431,-0.262166242,0.0,0.0,0.128205128,0.0,3.59248
2491,0,0,1,1,1,0,1,0,164,50,1,1,1,0,1,0,1,0.854666667,0,1,0,0,0,0,1,0,0,0,0,0.011804384,-0.260723482,0.0,0.142857143,0.153846154,0.0,3.50903
2492,0,1,0,1,1,0,1,0,169,52,1,1,1,1,0,0,0,0.914666667,0,0,0,0,1,2,0,1,0,0,0,0.257142857,0.432342304,0.0,0.285714286,0.307692308,0.0,3.31536
2493,0,1,0,0,1,0,1,0,184,73,1,1,1,0,1,0,0,0.898666667,0,0,1,0,0,0,1,0,0,0,0,0.05625,0.639288093,0.0,0.171428571,0.179487179,0.0,3.45676
2494,0,0,1,0,1,0,1,0,178,58,0,1,1,1,0,0,1,0.909333333,1,0,0,0,0,0,1,0,0,0,0,0.000813008,-0.262226229,0.0,0.028571429,0.230769231,0.103448276,2.86897
2495,0,1,0,1,0,0,1,0,164,54,1,1,1,1,0,0,1,0.769333333,0,0,1,0,0,5,0,1,0,0,0,0.756097561,-0.262245872,0.0,0.0,0.0,0.0,3.12282
2496,0,0,1,0,1,0,1,0,172,70,1,1,1,1,0,0,0,0.944,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.142857143,0.307692308,0.137931034,3.54819
2497,1,0,0,0,0,1,0,0,162,65,1,1,1,1,0,0,0,0.825333333,0,0,0,0,1,0,1,0,0,0,0,0.006462036,-0.262245824,0.0,0.0,0.128205128,0.0,2.42186
2498,0,1,0,1,1,0,1,0,166,59,1,1,1,1,0,0,1,0.876,0,1,0,0,0,5,0,1,0,0,0,0.011627907,-0.26184143,0.0,0.057142857,0.128205128,0.0,3.63556
2499,1,0,0,1,1,0,1,0,174,63,1,1,1,1,0,0,0,0.898666667,0,1,0,0,0,0,1,0,0,0,0,0.00952381,-0.261604003,0.0,0.028571429,0.307692308,0.0,3.05514
2500,0,0,1,0,1,0,1,0,175,68,1,1,1,1,0,0,1,0.906666667,0,0,0,0,1,0,1,0,0,0,0,0.049826188,-0.194805788,0.0,0.2,0.128205128,0.0,2.99286
2501,0,1,0,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.841333333,0,0,1,0,0,0,1,0,0,0,0,0.001152074,-0.262223247,0.0,0.0,0.102564103,0.0,3.39993
2502,1,0,0,0,1,0,1,0,182,87,1,1,1,1,0,0,0,0.917333333,0,1,0,0,0,2,0,1,0,0,0,0.003547897,-0.261648975,0.0,0.114285714,0.153846154,0.172413793,3.40522
2503,1,0,0,1,1,0,1,0,165,50,1,1,1,0,1,0,1,0.830666667,0,0,0,1,0,1,0,1,0,0,0,0.001428571,-0.261954199,0.0,0.057142857,0.179487179,0.0,3.5843
2504,1,0,0,0,1,0,1,0,178,75,1,1,1,0,1,0,1,0.858666667,0,0,0,1,0,0,1,0,0,0,0,0.077777778,-0.202115863,0.0,0.171428571,0.102564103,0.0,3.39108
2505,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.893333333,0,0,0,0,1,2,0,1,0,0,0,0.002666667,-0.245295307,0.0,0.0,0.051282051,0.0,3.74304
2506,0,0,1,0,0,0,1,0,174,55,0,1,1,0,1,0,1,0.864,0,1,0,0,0,0,1,0,0,0,0,0.004040404,-0.259398696,0.0,0.0,0.051282051,0.0,2.35209
2507,1,0,0,1,0,0,1,0,164,54,0,1,1,0,1,0,0,0.904,0,0,0,1,0,0,1,0,0,0,0,0.012779553,-0.253132546,0.0,0.028571429,0.076923077,0.0,3.58102
2508,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.92,0,0,1,0,0,0,1,0,0,0,0,0.001666667,-0.13931209,0.0,0.285714286,0.205128205,0.0,3.72664
2509,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.92,0,0,0,0,1,0,0,0,1,0,0,0.000686813,-0.261843595,0.0,0.114285714,0.230769231,0.0,3.48716
2510,0,0,1,0,1,1,0,0,171,85,1,1,1,1,0,0,0,0.941333333,1,0,0,0,0,1,0,1,0,0,0,0.008484848,-0.261266559,0.0,0.114285714,0.256410256,0.103448276,3.65103
2511,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.909333333,0,0,0,0,1,0,1,0,0,0,0,0.04172851,-0.261368513,0.0,0.057142857,0.102564103,0.0,3.40694
2512,0,1,0,0,1,0,1,0,178,70,1,1,1,1,0,0,1,0.918666667,0,1,0,0,0,1,0,1,0,0,0,0.00617284,-0.261838234,0.0,0.057142857,0.153846154,0.0,2.83342
2513,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.872,0,0,1,0,0,0,1,0,0,0,0,0.021138211,-0.145168892,0.0,0.0,0.205128205,0.0,3.68143
2514,0,1,0,0,1,0,1,0,178,68,1,1,1,0,1,0,0,0.897333333,0,0,0,0,0,0,1,0,0,0,0,0.010638298,-0.26039141,0.0,0.171428571,0.230769231,0.0,3.85245
2515,1,0,0,0,1,0,1,0,176,67,0,1,1,0,1,0,1,0.857333333,0,1,0,0,0,0,1,0,0,0,0,0.00125,-0.262065039,0.0,0.085714286,0.076923077,0.0,3.64237
2516,1,0,0,0,1,0,1,0,183,65,1,1,1,1,0,0,1,0.922666667,1,0,0,0,0,0,1,0,0,0,0,0.007670182,-0.239874846,0.0,0.0,0.051282051,0.0,2.22553
2517,1,0,0,1,1,0,1,0,157,60,1,1,1,0,1,0,1,0.88,0,0,0,1,0,0,1,0,0,0,0,0.013986014,-0.259107398,0.0,0.0,0.0,0.0,3.34609
2518,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.809333333,0,0,1,0,0,1,0,1,0,0,0,0.010046885,-0.261384069,0.0,0.028571429,0.076923077,0.0,3.62372
2519,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.893333333,1,0,0,0,0,0,1,0,0,0,0,0.04172851,-0.261343939,0.0,0.0,0.025641026,0.0,3.14029
2520,1,0,0,1,1,0,1,0,160,48,1,1,1,0,1,0,1,0.853333333,0,0,0,1,0,0,1,0,0,0,0,0.005479452,-0.262087837,0.0,0.028571429,0.076923077,0.0,3.53285
2521,1,0,0,0,1,0,1,0,175,55,0,1,1,1,0,0,0,0.917333333,0,0,0,0,1,1,0,1,0,0,0,0.007923561,-0.261424843,0.0,0.0,0.051282051,0.0,3.40291
2522,0,1,0,0,1,0,1,0,182,65,1,1,1,1,0,0,1,0.902468519,1,0,0,0,0,0,1,0,0,0,0,0.006825939,-0.261662716,0.0,0.0,0.102564103,0.034482759,3.87066
2523,1,0,0,0,1,0,1,0,189,67,1,1,1,1,0,0,0,0.865333333,1,0,0,0,0,5,0,1,0,0,0,0.410204082,2.642522305,0.0,0.0,0.025641026,0.068965517,3.7321
2524,0,1,0,0,1,0,1,0,178,72,1,1,1,1,0,0,1,0.882666667,1,0,0,0,0,0,0,0,1,0,0,0.001470588,-0.028245325,0.0,0.0,0.0,0.0,2.14002
2525,0,1,0,1,1,0,1,0,162,48,1,1,1,0,1,0,0,0.917333333,0,0,1,0,0,1,0,1,0,0,0,0.003159558,-0.262048401,0.0,0.057142857,0.153846154,0.0,3.55967
2526,0,1,0,0,1,0,1,0,183,80,1,1,1,1,0,0,1,0.897333333,0,0,0,0,1,2,0,1,0,0,0,0.17370892,0.096054933,0.0,0.228571429,0.307692308,0.137931034,1.73896
2527,0,1,0,1,1,0,1,0,161,49,1,1,1,0,1,0,1,0.870666667,0,0,1,0,0,0,1,0,0,0,0,0.032967033,-0.241617611,0.666666667,0.4,0.435897436,0.0,3.38717
2528,1,0,0,0,1,0,1,0,179,64,1,1,1,1,0,0,1,0.885333333,1,0,0,0,0,5,0,1,0,0,0,0.011516315,-0.250658848,0.0,0.0,0.128205128,0.034482759,3.09989
2529,0,1,0,0,1,0,1,0,170,60,1,1,1,1,0,0,1,0.886666667,0,0,0,0,1,2,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.025641026,0.0,3.54337
